武器,聖遺物セット,聖遺物メイン,バフキャラ,通常期待値,スキル期待値,攻撃力,防御力,バフ,会心ダメ期待値,率ダメ,会心ダメ比率,聖遺物組み合わせ,サブステ,サブHP%,サブHP,スコア
霧切(完凸),ファントム+残響,防御%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,257809,30991,1487.46,2740.448,2.15,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
有楽御簾切(効果二倍),ファントム4,防御%+岩バフ+防御%,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,257127,31105,1176,2445.398,2.386,3.093,1.00:2.09,2.09,,0.44:0.71,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+岩バフ+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,257105,32479,1176,2404.419,2.476,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+岩バフ+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,257105,32479,1176,2404.419,2.476,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
霧切(完凸),華館4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,256985,35589,2352.4,2699.469,1.956,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),華館4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,256985,35589,2352.4,2699.469,1.956,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),256817,45170,1176,3636.268,2.01,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
霧切(完凸),ファントム4,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,256218,29814,1308,2254.798,2.4,3.1835,1.00:2.18,2.18,,0.49:0.62,0,0,1.6
霧切(完凸),ファントム4,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,256218,29814,1308,2254.798,2.4,3.1835,1.00:2.18,2.18,,0.18:1.24,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+岩バフ+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),256023,45529,1176,3080.669,2.476,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
霧切(完凸),華館4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),255501,32373,1507.4,2699.469,2.146,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),華館4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),255501,32373,1507.4,2699.469,2.146,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
黎明の神剣,華館4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,255384,30941,1035,3255.068,1.906,3.0065,1.00:2.01,2.01,,0.48:0.64,0,0,1.6
霧切(完凸),ファントム4,防御%+防御%+防御%,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),255287,41403,1308,3486.647,2.4,3.0725,1.00:2.07,2.07,,0.43:0.73,0,0,1.6
霧切(完凸),華館4,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),255198,43357,1308,3445.668,2.49,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),華館4,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),255198,43357,1308,3445.668,2.49,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),ファントム4,攻撃%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,255134,31315,1772.602,1629.25,2.616,3.3835,1.00:2.38,2.38,,0.59:0.42,0,0,1.6
霧切(完凸),ファントム4,攻撃%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,255134,31315,1772.602,1629.25,2.616,3.3835,1.00:2.38,2.38,,0.28:1.04,0,0,1.6
霧切(完凸),しめ縄4,攻撃%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,254874,29305,1952.062,1629.25,2.966,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),しめ縄4,攻撃%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,254874,29305,1952.062,1629.25,2.966,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),残響4,攻撃%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,254874,33724,1952.062,1629.25,2.966,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),残響4,攻撃%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,254874,33724,1952.062,1629.25,2.966,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),剣闘士4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,254763,29414,1487.46,2740.448,2.816,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
有楽御簾切(効果二倍),しめ縄+華館,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,254424,33737,1331.7,3216.948,1.52,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),華館+剣闘士,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,254424,33737,1331.7,3216.948,1.52,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),華館+残響,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,254424,33737,1331.7,3216.948,1.52,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),しめ縄+華館,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,254104,33140,1331.7,2661.349,1.986,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),華館+剣闘士,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,254104,33140,1331.7,2661.349,1.986,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),華館+残響,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,254104,33140,1331.7,2661.349,1.986,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,254040,32802,1176,2960.018,2.01,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,254040,32802,1176,2960.018,2.01,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),しめ縄+華館,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,254024,33663,1331.7,3216.948,1.986,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),華館+剣闘士,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,254024,33663,1331.7,3216.948,1.986,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),華館+残響,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,254024,33663,1331.7,3216.948,1.986,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,253878,31212,1176,3216.948,1.67,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,攻撃%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,253684,29604,1734.79,2375.449,2.486,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),残響4,攻撃%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,253684,34544,1734.79,2375.449,2.486,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
霧切(完凸),ファントム4,防御%+防御%+防御%,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,253662,30116,1308,2810.397,2.4,2.753128,0.94:1.87,2.00,,0.33:0.93,0,0,1.6
霧切(完凸),ファントム+華館,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,253555,30471,1308,3026.348,2.616,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
有楽御簾切(効果二倍),しめ縄+ファントム,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,253540,31488,1331.7,2931.048,1.67,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),ファントム+剣闘士,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,253540,31488,1331.7,2931.048,1.67,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),ファントム+残響,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,253540,31488,1331.7,2931.048,1.67,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),ファントム4,防御%+防御%+防御%,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,252694,31004,1176,3000.997,1.92,3.093,1.00:2.09,2.09,,0.44:0.71,0,0,1.6
霧切(完凸),しめ縄4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,252629,29921,2531.86,2184.849,2.216,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),しめ縄4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,252629,29921,2531.86,2184.849,2.216,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),残響4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,252629,35751,2531.86,2184.849,2.216,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),残響4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,252629,35751,2531.86,2184.849,2.216,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
有楽御簾切(効果二倍),華館4,攻撃%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,252464,34152,1579.09,2890.069,1.76,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),しめ縄+剣闘士,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,252254,33279,1487.4,2375.449,1.986,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),しめ縄+残響,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,252254,33279,1487.4,2375.449,1.986,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),剣闘士+残響,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,252254,33279,1487.4,2375.449,1.986,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
霧切(完凸),剣闘士4,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,251969,28847,1487.46,3296.047,2.35,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
霧切(完凸),しめ縄+剣闘士,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,251967,32293,1666.92,2184.849,2.466,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),しめ縄+剣闘士,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,251967,32293,1666.92,2184.849,2.466,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),しめ縄+残響,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,251967,32293,1666.92,2184.849,2.466,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),しめ縄+残響,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,251967,32293,1666.92,2184.849,2.466,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),剣闘士+残響,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,251967,32293,1666.92,2184.849,2.466,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),剣闘士+残響,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,251967,32293,1666.92,2184.849,2.466,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,251958,32479,1176,2890.069,1.476,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
霧切(完凸),ファントム4,防御%+岩バフ+防御%,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,251950,29659,1308,2254.798,2.866,2.753128,0.94:1.87,2.00,,0.33:0.93,0,0,1.6
霧切(完凸),しめ縄4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,251778,26248,1487.46,2184.849,2.216,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),しめ縄4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+鍾離,251778,26248,1487.46,2184.849,2.216,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),残響4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,251778,31363,1487.46,2184.849,2.216,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),残響4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+鍾離,251778,31363,1487.46,2184.849,2.216,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),251217,33079,1349,2890.069,1.666,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
静水流転の輝き,しめ縄4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,251032,27906,1331.7,2184.849,2.166,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
静水流転の輝き,残響4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,251032,32968,1331.7,2184.849,2.166,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
霧切(完凸),華館4,攻撃%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,250945,33053,1772.602,2699.469,2.706,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
有楽御簾切(効果二倍),しめ縄+ファントム,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,250921,31419,1331.7,2931.048,2.136,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),ファントム+剣闘士,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,250921,31419,1331.7,2931.048,2.136,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),ファントム+残響,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,250921,31419,1331.7,2931.048,2.136,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
黎明の神剣,しめ縄4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,250794,25414,1165.32,2740.448,2.166,3.0065,1.00:2.01,2.01,,0.48:0.64,0,0,1.6
黎明の神剣,残響4,防御%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,250794,30465,1165.32,2740.448,2.166,3.0065,1.00:2.01,2.01,,0.48:0.64,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,250718,31280,1176,3772.547,1.67,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),華館4,攻撃%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,250353,34228,1579.09,3445.668,1.76,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),ファントム4,攻撃%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,250144,31976,1579.09,2931.048,1.67,3.293,1.00:2.29,2.29,,0.54:0.51,0,0,1.6
霧切(完凸),剣闘士4,攻撃%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,250002,29561,1952.062,2184.849,2.35,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),剣闘士4,攻撃%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,250002,29561,1952.062,2184.849,2.35,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+岩バフ+防御%,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),249898,43656,1176,3636.268,2.476,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,249590,26365,1331.7,2375.449,1.736,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,249590,32235,1331.7,2375.449,1.736,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
霧切(完凸),ファントム4,防御%+岩バフ+防御%,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),249566,41546,1308,2931.048,2.866,3.0725,1.00:2.07,2.07,,0.43:0.73,0,0,1.6
霧切(完凸),華館4,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,249464,31047,1308,2769.418,2.49,2.662576,0.91:1.82,2.00,,0.67:0.26,0,0,1.6
霧切(完凸),華館4,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,249464,31047,1308,2769.418,2.49,2.662576,0.91:1.82,2.00,,0.36:0.88,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,攻撃%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,249460,28681,1734.79,2931.048,2.02,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),残響4,攻撃%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,249460,34350,1734.79,2931.048,2.02,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,攻撃%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,249359,31453,1579.09,2105.75,2.136,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,249264,35987,2194,2890.069,1.476,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,攻撃%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,249194,29957,1734.79,1819.85,2.336,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
霧切(完凸),しめ縄+剣闘士,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,249177,32128,1666.92,2740.448,2,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),しめ縄+剣闘士,防御%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,249177,32128,1666.92,2740.448,2,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),しめ縄+残響,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,249177,32128,1666.92,2740.448,2,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),しめ縄+残響,防御%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,249177,32128,1666.92,2740.448,2,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),剣闘士+残響,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,249177,32128,1666.92,2740.448,2,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),剣闘士+残響,防御%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,249177,32128,1666.92,2740.448,2,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),ファントム4,防御%+岩バフ+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,249153,28534,1308,1699.199,2.866,3.1835,1.00:2.18,2.18,,0.49:0.62,0,0,1.6
霧切(完凸),ファントム4,防御%+岩バフ+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,249153,28534,1308,1699.199,2.866,3.1835,1.00:2.18,2.18,,0.18:1.24,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,249121,29793,2349.7,2375.449,1.736,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,249121,36426,2349.7,2375.449,1.736,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),しめ縄+ファントム,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,248926,30602,1331.7,2375.449,2.136,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),ファントム+剣闘士,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,248926,30602,1331.7,2375.449,2.136,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),ファントム+残響,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,248926,30602,1331.7,2375.449,2.136,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
黎明の神剣,華館4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,248760,29501,1035,2699.469,1.906,3.3175,1.00:2.32,2.32,,0.64:0.33,0,0,1.6
黎明の神剣,華館4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,248760,29501,1035,2699.469,1.906,3.3175,1.00:2.32,2.32,,0.33:0.95,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,攻撃%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,248563,28273,1734.79,2375.449,2.02,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),残響4,攻撃%+防御%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,248563,33862,1734.79,2375.449,2.02,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
霧切(完凸),華館4,防御%+岩バフ+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),248280,43076,1308,2890.069,2.956,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),華館4,防御%+岩バフ+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),248280,43076,1308,2890.069,2.956,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,攻撃%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,248159,28549,1734.79,1819.85,2.486,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),残響4,攻撃%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,248159,33313,1734.79,1819.85,2.486,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
霧切(完凸),しめ縄4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),248065,26962,1686.86,2184.849,2.406,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
