武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,加算,バフ合計,バフ共通,元素バフ,バフ通常,耐性ダウン,パーティ元素,熟知,率ダメ,サブステ,スコア
螭龍の剣(R5),残響4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),254337,3308,0,2.916,1.05,0.4,0.4,0,Pyro:2、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),残響4,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),254337,3308,0,2.916,1.05,0.4,0.4,0,Pyro:2、Geo:2、,0,0.79:1.58,0.15:0.70,1
裁断,残響+辰砂,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),254149,4107,0,2.276,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,残響+辰砂,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),254149,4107,0,2.276,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.76:1.52,0.18:0.64,1
裁断,辰砂4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),253396,4158,0,2.226,0.9,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,辰砂4,攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),253396,4158,0,2.226,0.9,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.18:0.64,1
螭龍の剣(R5),辰砂4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),253206,3908,0,2.3,1.4,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),辰砂4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),253206,3908,0,2.3,1.4,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.15:0.70,1
裁断,ファントム4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),252999,3114,0,2.35,1.09,0.4,0.55,0,Hydro:2、Geo:2、,100,0.94:1.88,0.31:0.38,1
裁断,ファントム4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),252999,3114,0,2.35,1.09,0.4,0.55,0,Hydro:2、Geo:2、,100,0.94:1.88,0.00:1.00,1
葦海の標(1_スキル命中or被ダメ),残響4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),252352,4192,0,1.95,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),残響4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),252352,4192,0,1.95,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.82:1.63,0.13:0.75,1
葦海の標(1_スキル命中or被ダメ),辰砂4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),252138,4412,0,1.8,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),辰砂4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),252138,4412,0,1.8,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.13:0.75,1
裁断,残響4,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),252062,4400,0,2.776,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.61:1.21,0.34:0.33,1
葦海の標(1_スキル命中or被ダメ),劇団+残響,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),251447,3504,0,2.516,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),劇団+残響,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),251447,3504,0,2.516,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.13:0.75,1
葦海の標(1_スキル命中or被ダメ),劇団+辰砂,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),251447,3504,0,2.516,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),劇団+辰砂,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),251447,3504,0,2.516,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.13:0.75,1
螭龍の剣(R5),残響4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),251284,3709,0,2.45,1.05,0.4,0.4,0,Pyro:2、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),残響4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),251284,3709,0,2.45,1.05,0.4,0.4,0,Pyro:2、Geo:2、,0,0.79:1.58,0.15:0.70,1
裁断,ファントム4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),251142,2909,0,2.56,1.3,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.94:1.88,0.31:0.38,1
裁断,ファントム4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),251142,2909,0,2.56,1.3,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.94:1.88,0.00:1.00,1
裁断,ファントム+残響,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),251082,3666,0,2.626,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,ファントム+残響,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),251082,3666,0,2.626,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.18:0.64,1
裁断,ファントム+辰砂,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),251082,3666,0,2.626,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,ファントム+辰砂,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),251082,3666,0,2.626,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.18:0.64,1
末路(R2),ファントム4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),250918,4303,0,1.8,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.83:1.66,0.42:0.16,1
末路(R2),ファントム4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),250918,4303,0,1.8,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.83:1.66,0.11:0.78,1
螭龍の剣(R5),ファントム4,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),250846,3740,0,2.3,1.4,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.81:1.63,0.13:0.74,1
裁断,残響4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),250129,3922,0,2.376,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,残響4,攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),250129,3922,0,2.376,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.76:1.52,0.18:0.64,1
葦海の標(1_スキル命中or被ダメ),ファントム4,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),249900,4226,0,1.8,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.84:1.68,0.10:0.80,1
裁断,ファントム4,攻撃%+岩バフ+攻撃%,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),249736,3959,0,2.226,0.9,0,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.57,0.16:0.69,1
葦海の標(1_スキル命中or被ダメ),ファントム4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),249351,3331,0,1.866,0.9,0,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,1.00:1.99,0.26:0.49,1
螭龍の剣(R5),劇団4(表),攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),249119,3339,0,2.8,1.4,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),劇団4(表),攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),249119,3339,0,2.8,1.4,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.15:0.70,1
葦海の標(1_スキル命中or被ダメ),劇団4(表),攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),248980,3571,0,2.416,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),劇団4(表),攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),248980,3571,0,2.416,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.82:1.63,0.13:0.75,1
裁断,ファントム+劇団,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),248941,3737,0,2.526,0.55,0.4,0.55,0,Pyro:2、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,ファントム+劇団,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),248941,3737,0,2.526,0.55,0.4,0.55,0,Pyro:2、Geo:2、,0,0.76:1.52,0.18:0.64,1
螭龍の剣(R5),ファントム4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),248831,2937,0,2.366,1.4,0,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.97:1.94,0.28:0.43,1
螭龍の剣(R5),ファントム4,攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),248700,2937,0,2.366,1.4,0,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,1.00:1.88,0.00:1.00,1
裁断,劇団4(表),攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),248310,3686,0,2.566,0.34,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.76:1.52,0.49:0.02,1
裁断,劇団4(表),攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),248310,3686,0,2.566,0.34,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.76:1.52,0.18:0.64,1
裁断,劇団4(表),攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),247810,3959,0,3.126,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.61:1.21,0.34:0.33,1
裁断,ファントム+残響,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),247354,4144,0,2.16,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,ファントム+残響,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),247354,4144,0,2.16,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.18:0.64,1
裁断,ファントム+辰砂,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),247354,4144,0,2.16,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,ファントム+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),247354,4144,0,2.16,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.18:0.64,1
裁断,劇団4(表),攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),246369,4437,0,2.66,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.61:1.21,0.34:0.33,1
螭龍の剣(R5),劇団4(表),攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),246019,2937,0,3.266,1.4,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),劇団4(表),攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),246019,2937,0,3.266,1.4,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.15:0.70,1
葦海の標(1_スキル命中or被ダメ),劇団+残響,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),245967,3952,0,2.05,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),劇団+残響,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),245967,3952,0,2.05,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.13:0.75,1
葦海の標(1_スキル命中or被ダメ),劇団+辰砂,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),245967,3952,0,2.05,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),劇団+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),245967,3952,0,2.05,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.13:0.75,1
裁断,辰砂4,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),245174,5114,0,2.16,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.61:1.21,0.34:0.33,1
末路(R2),残響4,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),245160,4028,0,2.766,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.65:1.30,0.29:0.42,1
葦海の標(1_スキル命中or被ダメ),残響+辰砂,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),245086,3677,0,2.266,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),残響+辰砂,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),245086,3677,0,2.266,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.13:0.75,1
裁断,劇団4(表),攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),245008,3481,0,2.726,0.9,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,劇団4(表),攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),245008,3481,0,2.726,0.9,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.18:0.64,1
裁断,残響4,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),244963,4878,0,2.31,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.61:1.21,0.34:0.33,1
裁断,ファントム4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),243944,2636,0,2.816,1.09,0.4,0.55,0,Hydro:2、Geo:2、,100,0.94:1.88,0.31:0.38,1
裁断,ファントム4,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),243944,2636,0,2.816,1.09,0.4,0.55,0,Hydro:2、Geo:2、,100,0.94:1.88,0.00:1.00,1
葦海の標(1_スキル命中or被ダメ),残響4,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),243901,3952,0,2.766,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.66:1.32,0.28:0.44,1
裁断,劇団4(表),攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),243859,4164,0,2.1,0.34,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.76:1.52,0.49:0.02,1
裁断,劇団4(表),攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),243859,4164,0,2.1,0.34,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.76:1.52,0.18:0.64,1
螭龍の剣(R5),劇団+残響,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),243838,3092,0,3.016,1.4,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),劇団+残響,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),243838,3092,0,3.016,1.4,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.15:0.70,1
螭龍の剣(R5),劇団+辰砂,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),243838,3092,0,3.016,1.4,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),劇団+辰砂,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),243838,3092,0,3.016,1.4,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.15:0.70,1
裁断,劇団4(表),攻撃%+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),243809,3959,0,2.26,0.9,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,劇団4(表),攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),243809,3959,0,2.26,0.9,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.18:0.64,1
螭龍の剣(R5),ファントム4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),243704,3339,0,1.9,1.4,0,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.97:1.94,0.28:0.43,1
裁断,ファントム+劇団,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),243678,4216,0,2.06,0.55,0.4,0.55,0,Pyro:2、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,ファントム+劇団,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),243678,4216,0,2.06,0.55,0.4,0.55,0,Pyro:2、Geo:2、,0,0.76:1.52,0.18:0.64,1
裁断,劇団+残響,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),243655,4144,0,2.876,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.61:1.21,0.34:0.33,1
裁断,劇団+辰砂,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),243655,4144,0,2.876,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.61:1.21,0.34:0.33,1
螭龍の剣(R5),ファントム4,攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),243576,3339,0,1.9,1.4,0,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,1.00:1.88,0.00:1.00,1
螭龍の剣(R5),劇団+残響,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),243545,3494,0,2.55,1.4,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),劇団+残響,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),243545,3494,0,2.55,1.4,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.15:0.70,1
螭龍の剣(R5),劇団+辰砂,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),243545,3494,0,2.55,1.4,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),劇団+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),243545,3494,0,2.55,1.4,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.15:0.70,1
裁断,残響+辰砂,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),243376,4585,0,1.81,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,残響+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),243376,4585,0,1.81,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.76:1.52,0.18:0.64,1
裁断,ファントム+残響,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),242720,3922,0,2.276,0.55,0.4,0.55,0,Pyro:2、Geo:2、,0,0.76:1.52,0.49:0.02,1
