武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,加算,バフ合計,バフ共通,元素バフ,バフ通常,耐性ダウン,パーティ元素,熟知,率ダメ,サブステ,スコア
飛雷の鳴弦,しめ縄4,攻撃%+攻撃%+会心率,シトラリ(灰燼4)+雲菫+万葉(翠緑4),95587.55,2412.608,1301.5,2.038,0.3,0.688,1.05,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄+辰砂,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,95541.36,2152.634,1301.5,2.604,0.9,1.154,0.55,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,95439.25,3503.038,1301.5,1.688,0.15,0.988,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,水仙の夢4,攻撃%+攻撃%+会心率,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),95289.45,2476.238,1301.5,2.238,0.7,0.988,0.55,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
天空弓,しめ縄4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,95281.43,2955.85,1301.5,1.954,0.15,1.154,0.65,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.43,0.45:0.11,1
天空弓,しめ縄4,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,95281.43,2955.85,1301.5,1.954,0.15,1.154,0.65,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.43,0.13:0.73,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+会心ダメージ,シトラリ(灰燼4)+ベネット(西風、旧貴族)+雲菫,95226.91,3015.814,1301.5,2.204,0,1.154,1.05,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+会心ダメージ,シトラリ(灰燼4)+雲菫+万葉(翠緑4),95226.84,1989.014,1301.5,2.504,0.3,1.154,1.05,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,水仙の夢4,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+マーヴィカ(灰燼4、戦意200時)+雲菫,95143.46,3306.694,1301.5,2.404,0.4,1.454,0.55,0,Pyro:2、Hydro:1、Geo:1、,0,0.72:1.44,0.36:0.28,1
弾弓(R5),ファントム4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,95013.2,1576.46,1301.5,2.488,0.9,0.688,0.9,0,Hydro:2、Geo:2、,0,1.00:1.50,0.00:1.00,1
飛雷の鳴弦,しめ縄+ファントム,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,94949.38,1989.014,1301.5,2.754,0.9,1.154,0.7,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄+水仙の夢,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,94949.38,1989.014,1301.5,2.754,0.9,1.304,0.55,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄+沈淪,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,94949.38,1989.014,1301.5,2.754,0.9,1.304,0.55,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム+辰砂,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,94949.38,1989.014,1301.5,2.754,0.9,1.154,0.7,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢+辰砂,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,94949.38,1989.014,1301.5,2.754,0.9,1.304,0.55,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,辰砂+沈淪,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,94949.38,1989.014,1301.5,2.754,0.9,1.304,0.55,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+雲菫,94949.38,1989.014,1301.5,2.754,0.55,1.154,1.05,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+雲菫,94949.38,1989.014,1301.5,2.754,0.55,1.154,1.05,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,沈淪4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,94887.63,2248.988,1301.5,2.588,0.9,0.838,0.85,0,Hydro:2、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,沈淪4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,94805.18,1825.394,1301.5,3.054,0.9,1.304,0.85,0,Hydro:2、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄+辰砂,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,94660.92,3179.434,1301.5,1.854,0.15,1.154,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,沈淪4,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+マーヴィカ(灰燼4、戦意200時)+雲菫,94551.65,3079.444,1301.5,2.554,0.4,1.304,0.85,0,Pyro:2、Hydro:1、Geo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム4,攻撃%+水バフ+攻撃%,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,94534.72,2248.988,1301.5,2.354,0.9,0.7539999,0.7,0,Hydro:2、Geo:2、,0,0.75:1.49,0.34:0.33,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,94485.86,3015.814,1301.5,1.954,0.15,0.7539999,1.05,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,沈淪4,攻撃%+水バフ+会心率,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),94430.78,1825.394,1301.5,2.854,0.7,1.304,0.85,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄4,攻撃%+攻撃%+会心率,ベネット(西風、旧貴族)+マーヴィカ(灰燼4、戦意200時)+雲菫,94400.01,3666.658,1301.5,2.138,0.4,0.688,1.05,0,Pyro:2、Hydro:1、Geo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢4,攻撃%+水バフ+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),94342.03,2052.644,1301.5,2.704,0.7,1.454,0.55,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,ファントム4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),94249,2852.194,0,2.454,0.75,1.154,0.55,0,Pyro:1、Hydro:2、Geo:1、,0,0.90:1.80,0.49:0.02,1
飛雷の鳴弦,ファントム4,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),94249,2852.194,0,2.454,0.75,1.154,0.55,0,Pyro:1、Hydro:2、Geo:1、,0,0.90:1.80,0.18:0.64,1
飛雷の鳴弦,水仙の夢4,攻撃%+水バフ+会心率,シトラリ(灰燼4)+雲菫+万葉(翠緑4),94171.73,2052.644,1301.5,2.304,0.3,1.454,0.55,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄4,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),94087.59,3439.408,1301.5,1.638,0.3,0.288,1.05,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,ファントム+水仙の夢,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,93992.3,1825.394,1301.5,2.904,0.9,1.304,0.7,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム+沈淪,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,93992.3,1825.394,1301.5,2.904,0.9,1.304,0.7,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢+沈淪,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,93992.3,1825.394,1301.5,2.904,0.9,1.454,0.55,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
弾弓(R5),水仙の夢4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,93953.22,2410.98,1301.5,2.354,0.15,1.454,0.75,0,Pyro:1、Hydro:1、Geo:2、,0,0.71:1.42,0.35:0.30,1
弾弓(R5),水仙の夢4,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,93953.22,2410.98,1301.5,2.354,0.15,1.454,0.75,0,Pyro:1、Hydro:1、Geo:2、,0,0.71:1.42,0.04:0.92,1
弾弓(R5),沈淪4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,93950.35,2247.23,1301.5,2.504,0.15,1.304,1.05,0,Pyro:1、Hydro:1、Geo:2、,0,0.71:1.42,0.35:0.30,1
弾弓(R5),沈淪4,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,93950.35,2247.23,1301.5,2.504,0.15,1.304,1.05,0,Pyro:1、Hydro:1、Geo:2、,0,0.71:1.42,0.04:0.92,1
飛雷の鳴弦,沈淪4,攻撃%+攻撃%+会心率,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),93875.91,2248.988,1301.5,2.388,0.7,0.838,0.85,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,93806.36,2412.608,1301.5,3.104,0.9,1.154,1.05,0,Hydro:2、Geo:2、,0,0.55:1.16,0.50:0.00,1
飛雷の鳴弦,ファントム+水仙の夢,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),93724.39,2852.194,1301.5,1.904,0.3,0.904,0.7,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム+沈淪,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),93724.39,2852.194,1301.5,1.904,0.3,0.904,0.7,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢+沈淪,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),93724.39,2852.194,1301.5,1.904,0.3,1.054,0.55,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム+水仙の夢,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,93713.16,3275.788,1301.5,1.688,0.15,0.838,0.7,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム+沈淪,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,93713.16,3275.788,1301.5,1.688,0.15,0.838,0.7,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢+沈淪,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,93713.14,3275.788,1301.5,1.688,0.15,0.988,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,93684.73,1989.014,1301.5,2.704,0.9,0.7539999,1.05,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),93642.23,3275.788,0,1.988,0.75,0.688,0.55,0,Pyro:1、Hydro:2、Geo:1、,0,0.90:1.80,0.49:0.02,1
飛雷の鳴弦,ファントム4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),93642.23,3275.788,0,1.988,0.75,0.688,0.55,0,Pyro:1、Hydro:2、Geo:1、,0,0.90:1.80,0.18:0.64,1
飛雷の鳴弦,ファントム+水仙の夢,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,93604.6,2248.988,1301.5,2.438,0.9,0.838,0.7,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム+沈淪,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,93604.6,2248.988,1301.5,2.438,0.9,0.838,0.7,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢+沈淪,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,93604.6,2248.988,1301.5,2.438,0.9,0.988,0.55,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
弾弓(R5),ファントム4,攻撃%+水バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,93540.38,2247.23,1301.5,2.404,0.75,0.7539999,0.9,0,Pyro:1、Hydro:2、Geo:1、,0,0.89:1.78,0.17:0.66,1
飛雷の鳴弦,しめ縄+ファントム,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,93521.99,2412.608,1301.5,2.288,0.9,0.688,0.7,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄+水仙の夢,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,93521.99,2412.608,1301.5,2.288,0.9,0.838,0.55,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄+沈淪,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,93521.99,2412.608,1301.5,2.288,0.9,0.838,0.55,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,93521.99,2412.608,1301.5,2.288,0.9,0.688,0.7,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,93521.99,2412.608,1301.5,2.288,0.9,0.838,0.55,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,辰砂+沈淪,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,93521.99,2412.608,1301.5,2.288,0.9,0.838,0.55,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+雲菫,93521.99,2412.608,1301.5,2.288,0.55,0.688,1.05,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄4,攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+雲菫,93521.99,2412.608,1301.5,2.288,0.55,0.688,1.05,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
弓蔵(R5),水仙の夢4,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,93397.34,3044.819,1301.5,2.554,0.15,1.454,0.95,0,Pyro:1、Hydro:1、Geo:2、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),水仙の夢4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,93393.84,3044.819,1301.5,2.554,0.15,1.454,0.95,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.12,0.50:0.00,1
飛雷の鳴弦,水仙の夢4,攻撃%+水バフ+会心率,シトラリ(灰燼4)+ベネット(西風、旧貴族)+雲菫,93239.18,3079.444,1301.5,2.004,0,1.454,0.55,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,93212.02,3015.814,1301.5,2.554,0.75,0.7539999,1.05,0,Pyro:1、Hydro:2、Geo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム4,攻撃%+水バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+万葉(翠緑4),93140.14,2852.194,0,2.354,1.05,0.7539999,0.55,0,Pyro:1、Hydro:2、Anemo:1、,0,0.90:1.80,0.49:0.02,1
飛雷の鳴弦,ファントム4,攻撃%+水バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+万葉(翠緑4),93140.14,2852.194,0,2.354,1.05,0.7539999,0.55,0,Pyro:1、Hydro:2、Anemo:1、,0,0.90:1.80,0.18:0.64,1
飛雷の鳴弦,しめ縄+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,93074.3,2576.228,1301.5,2.138,0.9,0.688,0.55,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
弾弓(R5),しめ縄4,攻撃%+水バフ+会心ダメージ,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),93060.93,2365.13,1301.5,2.304,0.3,0.7539999,1.25,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.71:1.42,0.35:0.30,1
弾弓(R5),しめ縄4,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),93060.93,2365.13,1301.5,2.304,0.3,0.7539999,1.25,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.71:1.42,0.04:0.92,1
飛雷の鳴弦,沈淪4,攻撃%+水バフ+会心率,シトラリ(灰燼4)+ベネット(西風、旧貴族)+雲菫,92941.39,2852.194,1301.5,2.154,0,1.304,0.85,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.72:1.44,0.36:0.28,1
弓蔵(R5),沈淪4,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,92910.7,2842.069,1301.5,2.704,0.15,1.304,1.25,0,Pyro:1、Hydro:1、Geo:2、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),沈淪4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,92907.23,2842.069,1301.5,2.704,0.15,1.304,1.25,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.12,0.50:0.00,1
飛雷の鳴弦,しめ縄4,攻撃%+攻撃%+会心ダメージ,シトラリ(灰燼4)+雲菫+万葉(翠緑4),92846.84,2412.608,1301.5,2.038,0.3,0.688,1.05,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄+辰砂,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,92802.01,2152.634,1301.5,2.604,0.9,1.154,0.55,0,Hydro:2、Geo:2、,0,0.55:1.78,0.50:0.00,1
破魔の弓(R5、2倍),しめ縄4,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,92772.42,2965.735,1301.5,2.594,0.15,1.154,1.29,0,Pyro:1、Hydro:1、Geo:2、,0,0.56:1.11,0.19:0.61,1
破魔の弓(R5、2倍),しめ縄4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,92768.95,2965.735,1301.5,2.594,0.15,1.154,1.29,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.12,0.50:0.00,1
弓蔵(R5),ファントム4,攻撃%+水バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,92694.63,2842.069,1301.5,2.604,0.75,0.7539999,1.1,0,Pyro:1、Hydro:2、Geo:1、,0,0.74:1.47,0.33:0.35,1
弓蔵(R5),ファントム4,攻撃%+水バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,92694.63,2842.069,1301.5,2.604,0.75,0.7539999,1.1,0,Pyro:1、Hydro:2、Geo:1、,0,0.74:1.47,0.01:0.97,1
飛雷の鳴弦,水仙の夢4,攻撃%+水バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,92648.11,3503.038,1301.5,2.154,0.15,1.454,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.16,0.50:0.00,1
弓蔵(R5),しめ縄4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,92633.98,3365.975,1301.5,2.288,0.15,0.688,1.45,0,Pyro:1、Hydro:1、Geo:2、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),しめ縄4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,92630.52,3365.975,1301.5,2.288,0.15,0.688,1.45,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.12,0.50:0.00,1
飛雷の鳴弦,沈淪4,攻撃%+水バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,92566.59,3275.788,1301.5,2.304,0.15,1.304,0.85,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.16,0.50:0.00,1
飛雷の鳴弦,水仙の夢4,攻撃%+攻撃%+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),92557.31,2476.238,1301.5,2.238,0.7,0.988,0.55,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
弓蔵(R5),ファントム4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,92522.59,1834.869,1301.5,2.754,0.9,0.7539999,1.1,0,Hydro:2、Geo:2、,0,0.74:1.47,0.33:0.35,1
弓蔵(R5),ファントム4,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,92522.59,1834.869,1301.5,2.754,0.9,0.7539999,1.1,0,Hydro:2、Geo:2、,0,0.74:1.47,0.01:0.97,1
弓蔵(R5),しめ縄4,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),92519.34,2988.049,1301.5,2.504,0.3,0.7539999,1.45,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),しめ縄4,攻撃%+水バフ+会心ダメージ,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),92515.88,2988.049,1301.5,2.504,0.3,0.7539999,1.45,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.12,0.50:0.00,1
天空弓,ファントム4,攻撃%+水バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,92477.3,2194.7,1301.5,2.354,0.9,1.154,0.3,0,Hydro:2、Geo:2、,0,0.74:1.48,0.11:0.78,1
飛雷の鳴弦,水仙の夢4,攻撃%+水バフ+会心ダメージ,ベネット(西風、旧貴族)+マーヴィカ(灰燼4、戦意200時)+雲菫,92415.49,3306.694,1301.5,2.404,0.4,1.454,0.55,0,Pyro:2、Hydro:1、Geo:1、,0,0.55:1.78,0.50:0.00,1
弾弓(R5),しめ縄4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,92371.5,2670.36,1301.5,2.088,0.15,0.688,1.25,0,Pyro:1、Hydro:1、Geo:2、,0,0.71:1.42,0.35:0.30,1
弾弓(R5),しめ縄4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,92371.5,2670.36,1301.5,2.088,0.15,0.688,1.25,0,Pyro:1、Hydro:1、Geo:2、,0,0.71:1.42,0.04:0.92,1
飛雷の鳴弦,しめ縄4,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,92365.63,2836.202,1301.5,2.638,0.9,0.688,1.05,0,Hydro:2、Geo:2、,0,0.55:1.16,0.50:0.00,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+会心率,シトラリ(灰燼4)+シロネン(灰燼以外、2凸、2色以上)+雲菫,92339.52,1989.014,1301.5,2.354,0.15,1.154,1.05,0,Hydro:1、Cryo:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+会心率,シトラリ(灰燼以外)+シロネン(灰燼4、2凸、2色以上)+雲菫,92339.52,1989.014,1301.5,2.354,0.15,1.154,1.05,0,Hydro:1、Cryo:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
