武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,一発目期待値,攻撃力,防御力,HP,共通バフ,通常バフ,熟知,率ダメ,聖遺物組み合わせ,サブステ,スコア
若水,ファントム4,攻撃%+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),127722.3,127722.3,3051.348,615,16144.52,0.55,0.15,0,1.00:2.40,,0.29:1.02,1.6
若水,ファントム4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),127722.3,127722.3,3051.348,615,16144.52,0.55,0.15,0,1.00:2.40,,0.60:0.40,1.6
若水,ファントム4,攻撃%+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),127722.3,127722.3,3051.348,615,16144.52,0.55,0.15,0,1.00:2.40,,0.29:1.02,1.6
若水,ファントム4,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),127722.3,127722.3,3051.348,615,16144.52,0.55,0.15,0,1.00:2.40,,0.60:0.40,1.6
狩人の道,黒曜の秘典4,攻撃%+攻撃%+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),127610.5,127610.5,3465.622,615,14577,0.62,0,0,1.00:2.10,,0.00:1.60,1.6
狩人の道,黒曜の秘典4,攻撃%+攻撃%+攻撃%,フリーナ+ベネット(西風、旧貴族),127610.5,127610.5,3465.622,615,14577,0.62,0,0,1.00:2.10,,0.00:1.60,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+風バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),127582.9,127582.9,3071.73,615,14577,0.35,0.5,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+風バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),127582.9,127582.9,3071.73,615,14577,0.35,0.5,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+風バフ+会心率,フリーナ+ベネット(西風、旧貴族),127582.9,127582.9,3071.73,615,14577,0.35,0.5,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+風バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),127582.9,127582.9,3071.73,615,14577,0.35,0.5,0,0.97:1.93,,0.73:0.15,1.6
弾弓(5),しめ縄4,攻撃%+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),127456.9,127456.9,2776.712,615,14577,0.35,1.1,0,0.96:1.91,,0.09:1.41,1.6
弾弓(5),しめ縄4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),127456.9,127456.9,2776.712,615,14577,0.35,1.1,0,0.96:1.91,,0.40:0.79,1.6
弾弓(5),しめ縄4,攻撃%+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),127456.9,127456.9,2776.712,615,14577,0.35,1.1,0,0.96:1.91,,0.09:1.41,1.6
弾弓(5),しめ縄4,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),127456.9,127456.9,2776.712,615,14577,0.35,1.1,0,0.96:1.91,,0.40:0.79,1.6
狩人の道,ファントム4,攻撃%+攻撃%+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),127322.3,127322.3,3465.622,615,14577,0.47,0.15,0,1.00:2.09,,0.00:1.59,1.6
狩人の道,ファントム4,攻撃%+攻撃%+攻撃%,フリーナ+ベネット(西風、旧貴族),127322.3,127322.3,3465.622,615,14577,0.47,0.15,0,1.00:2.09,,0.00:1.59,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+炎バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126707.4,126707.4,3100.384,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+水バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126707.4,126707.4,3100.384,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+雷バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126707.4,126707.4,3100.384,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+炎バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),126707.4,126707.4,3100.384,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+水バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),126707.4,126707.4,3100.384,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+雷バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),126707.4,126707.4,3100.384,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+炎バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126696.8,126696.8,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+炎バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126696.8,126696.8,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+水バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126696.8,126696.8,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+水バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126696.8,126696.8,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+雷バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126696.8,126696.8,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+雷バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126696.8,126696.8,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+炎バフ+会心率,フリーナ+ベネット(西風、旧貴族),126696.8,126696.8,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+炎バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),126696.8,126696.8,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+水バフ+会心率,フリーナ+ベネット(西風、旧貴族),126696.8,126696.8,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+水バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),126696.8,126696.8,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+雷バフ+会心率,フリーナ+ベネット(西風、旧貴族),126696.8,126696.8,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+雷バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),126696.8,126696.8,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
若水,灰燼4,攻撃%+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126365.1,126365.1,3051.348,615,16144.52,0.95,0,0,1.00:2.04,,0.47:0.66,1.6
若水,灰燼4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126365.1,126365.1,3051.348,615,16144.52,0.95,0,0,1.00:2.04,,0.78:0.04,1.6
若水,灰燼4,攻撃%+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),126365.1,126365.1,3051.348,615,16144.52,0.95,0,0,1.00:2.04,,0.47:0.66,1.6
若水,灰燼4,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),126365.1,126365.1,3051.348,615,16144.52,0.95,0,0,1.00:2.04,,0.78:0.04,1.6
弾弓(5),黒曜の秘典4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126358.6,126358.6,2650.532,615,14577,0.5,0.6,0,1.00:2.31,,0.20:1.19,1.6
弾弓(5),黒曜の秘典4,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),126358.6,126358.6,2650.532,615,14577,0.5,0.6,0,1.00:2.31,,0.20:1.19,1.6
黒岩の戦弓(5)フル,ファントム4,攻撃%+攻撃%+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126345.1,126345.1,4182.016,615,14577,0.35,0.15,0,0.92:1.84,,0.32:0.97,1.6
黒岩の戦弓(5)フル,ファントム4,攻撃%+攻撃%+攻撃%,フリーナ+ベネット(西風、旧貴族),126345.1,126345.1,4182.016,615,14577,0.35,0.15,0,0.92:1.84,,0.32:0.97,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+炎バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126268.8,126268.8,2675.392,615,14577,0.5,0,0,1.00:2.19,,0.27:1.07,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+水バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126268.8,126268.8,2675.392,615,14577,0.5,0,0,1.00:2.19,,0.27:1.07,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+雷バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126268.8,126268.8,2675.392,615,14577,0.5,0,0,1.00:2.19,,0.27:1.07,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+炎バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),126268.8,126268.8,2675.392,615,14577,0.5,0,0,1.00:2.19,,0.27:1.07,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+水バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),126268.8,126268.8,2675.392,615,14577,0.5,0,0,1.00:2.19,,0.27:1.07,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+雷バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),126268.8,126268.8,2675.392,615,14577,0.5,0,0,1.00:2.19,,0.27:1.07,1.6
天空弓(1),ファントム4,攻撃%+攻撃%+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126241.8,126241.8,3808.558,615,14577,0.35,0.15,0,0.99:1.97,,0.16:1.27,1.6
天空弓(1),ファントム4,攻撃%+攻撃%+攻撃%,フリーナ+ベネット(西風、旧貴族),126241.8,126241.8,3808.558,615,14577,0.35,0.15,0,0.99:1.97,,0.16:1.27,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+炎バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126159.6,126159.6,3344.86,615,14577,0.35,0.15,0,0.99:1.98,,0.39:0.82,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+水バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126159.6,126159.6,3344.86,615,14577,0.35,0.15,0,0.99:1.98,,0.39:0.82,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+雷バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126159.6,126159.6,3344.86,615,14577,0.35,0.15,0,0.99:1.98,,0.39:0.82,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+炎バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),126159.6,126159.6,3344.86,615,14577,0.35,0.15,0,0.99:1.98,,0.39:0.82,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+水バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),126159.6,126159.6,3344.86,615,14577,0.35,0.15,0,0.99:1.98,,0.39:0.82,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+雷バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),126159.6,126159.6,3344.86,615,14577,0.35,0.15,0,0.99:1.98,,0.39:0.82,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+炎バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126142.9,126142.9,3332.032,615,14577,0.5,0,0,1.00:2.19,,0.14:1.32,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+炎バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126142.9,126142.9,3332.032,615,14577,0.5,0,0,1.00:2.19,,0.45:0.70,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+水バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126142.9,126142.9,3332.032,615,14577,0.5,0,0,1.00:2.19,,0.14:1.32,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+水バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126142.9,126142.9,3332.032,615,14577,0.5,0,0,1.00:2.19,,0.45:0.70,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+雷バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126142.9,126142.9,3332.032,615,14577,0.5,0,0,1.00:2.19,,0.14:1.32,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+雷バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126142.9,126142.9,3332.032,615,14577,0.5,0,0,1.00:2.19,,0.45:0.70,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+炎バフ+会心率,フリーナ+ベネット(西風、旧貴族),126142.9,126142.9,3332.032,615,14577,0.5,0,0,1.00:2.19,,0.14:1.32,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+炎バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),126142.9,126142.9,3332.032,615,14577,0.5,0,0,1.00:2.19,,0.45:0.70,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+水バフ+会心率,フリーナ+ベネット(西風、旧貴族),126142.9,126142.9,3332.032,615,14577,0.5,0,0,1.00:2.19,,0.14:1.32,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+水バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),126142.9,126142.9,3332.032,615,14577,0.5,0,0,1.00:2.19,,0.45:0.70,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+雷バフ+会心率,フリーナ+ベネット(西風、旧貴族),126142.9,126142.9,3332.032,615,14577,0.5,0,0,1.00:2.19,,0.14:1.32,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+雷バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),126142.9,126142.9,3332.032,615,14577,0.5,0,0,1.00:2.19,,0.45:0.70,1.6
烈日の後嗣(5),砂上4,攻撃%+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126124.9,126124.9,3100.384,615,14577,0.35,0.4,0,0.89:1.79,,0.16:1.29,1.6
烈日の後嗣(5),砂上4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126124.9,126124.9,3100.384,615,14577,0.35,0.4,0,0.89:1.79,,0.47:0.67,1.6
烈日の後嗣(5),砂上4,攻撃%+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),126124.9,126124.9,3100.384,615,14577,0.35,0.4,0,0.89:1.79,,0.16:1.29,1.6
烈日の後嗣(5),砂上4,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),126124.9,126124.9,3100.384,615,14577,0.35,0.4,0,0.89:1.79,,0.47:0.67,1.6
始まりの大魔術(同元素1),楽団4,攻撃%+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126089.2,126089.2,3344.86,615,14577,0.35,0,80,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),楽団4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126089.2,126089.2,3344.86,615,14577,0.35,0,80,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),楽団4,攻撃%+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),126089.2,126089.2,3344.86,615,14577,0.35,0,80,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),楽団4,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),126089.2,126089.2,3344.86,615,14577,0.35,0,80,0.97:1.93,,0.73:0.15,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+風バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126054.3,126054.3,3100.384,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+風バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),126054.3,126054.3,3100.384,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+風バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126024.8,126024.8,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+風バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),126024.8,126024.8,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+風バフ+会心率,フリーナ+ベネット(西風、旧貴族),126024.8,126024.8,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+風バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),126024.8,126024.8,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
若水,しめ縄4,攻撃%+炎バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),125643.8,125643.8,2797.094,615,16144.52,0.55,0.5,0,1.00:2.04,,0.47:0.66,1.6
若水,しめ縄4,攻撃%+炎バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),125643.8,125643.8,2797.094,615,16144.52,0.55,0.5,0,1.00:2.04,,0.78:0.04,1.6
若水,しめ縄4,攻撃%+水バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),125643.8,125643.8,2797.094,615,16144.52,0.55,0.5,0,1.00:2.04,,0.47:0.66,1.6
若水,しめ縄4,攻撃%+水バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),125643.8,125643.8,2797.094,615,16144.52,0.55,0.5,0,1.00:2.04,,0.78:0.04,1.6
若水,しめ縄4,攻撃%+雷バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),125643.8,125643.8,2797.094,615,16144.52,0.55,0.5,0,1.00:2.04,,0.47:0.66,1.6
若水,しめ縄4,攻撃%+雷バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),125643.8,125643.8,2797.094,615,16144.52,0.55,0.5,0,1.00:2.04,,0.78:0.04,1.6
若水,しめ縄4,攻撃%+炎バフ+会心率,フリーナ+ベネット(西風、旧貴族),125643.8,125643.8,2797.094,615,16144.52,0.55,0.5,0,1.00:2.04,,0.47:0.66,1.6
若水,しめ縄4,攻撃%+炎バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),125643.8,125643.8,2797.094,615,16144.52,0.55,0.5,0,1.00:2.04,,0.78:0.04,1.6
若水,しめ縄4,攻撃%+水バフ+会心率,フリーナ+ベネット(西風、旧貴族),125643.8,125643.8,2797.094,615,16144.52,0.55,0.5,0,1.00:2.04,,0.47:0.66,1.6
若水,しめ縄4,攻撃%+水バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),125643.8,125643.8,2797.094,615,16144.52,0.55,0.5,0,1.00:2.04,,0.78:0.04,1.6
若水,しめ縄4,攻撃%+雷バフ+会心率,フリーナ+ベネット(西風、旧貴族),125643.8,125643.8,2797.094,615,16144.52,0.55,0.5,0,1.00:2.04,,0.47:0.66,1.6
若水,しめ縄4,攻撃%+雷バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),125643.8,125643.8,2797.094,615,16144.52,0.55,0.5,0,1.00:2.04,,0.78:0.04,1.6
烈日の後嗣(1),黒曜の秘典4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),125638.1,125638.1,3100.384,615,14577,0.5,0,0,1.00:2.19,,0.27:1.07,1.6
烈日の後嗣(1),黒曜の秘典4,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),125638.1,125638.1,3100.384,615,14577,0.5,0,0,1.00:2.19,,0.27:1.07,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+風バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),125618,125618,2675.392,615,14577,0.5,0,0,1.00:2.19,,0.27:1.07,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+風バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),125618,125618,2675.392,615,14577,0.5,0,0,1.00:2.19,,0.27:1.07,1.6
始まりの大魔術(同元素1),沈淪4,攻撃%+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),125520.3,125520.3,3344.86,615,14577,0.35,0.3,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),沈淪4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),125520.3,125520.3,3344.86,615,14577,0.35,0.3,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),沈淪4,攻撃%+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),125520.3,125520.3,3344.86,615,14577,0.35,0.3,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),沈淪4,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),125520.3,125520.3,3344.86,615,14577,0.35,0.3,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+風バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),125402.3,125402.3,3344.86,615,14577,0.35,0.15,0,0.99:1.98,,0.39:0.82,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+風バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),125402.3,125402.3,3344.86,615,14577,0.35,0.15,0,0.99:1.98,,0.39:0.82,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+風バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),125332.3,125332.3,3332.032,615,14577,0.5,0,0,1.00:2.19,,0.14:1.32,1.6
黒岩の戦弓(5)フル,黒曜の秘典4,攻撃%+風バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),125332.3,125332.3,3332.032,615,14577,0.5,0,0,1.00:2.19,,0.45:0.70,1.6
