武器,聖遺物セット,聖遺物メイン,バフキャラ,爆発一発目期待値,爆発通常合計期待値,願力,爆発一発目倍率,元チャ,攻撃力,加算,バフ合計,バフ共通,元素バフ,バフ爆発,耐性ダウン,耐性ダウン計算後,パーティ元素,熟知,率ダメ,サブステ,スコア
赤砂の杖(スキル命中1),絶縁4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),117480,35551,38,9.87,1.52,3105,0,2.024,0.3,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.78:1.55,0.29:0.43,1
漁獲(R5),絶縁4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),117450,35542,38,9.87,1.979,3707,0,2.17635,0.3,0.7916,1.08475,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.62:1.23,0.45:0.11,1
漁獲(R5),絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),117450,35542,38,9.87,1.979,3707,0,2.17635,0.3,0.7916,1.08475,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.62:1.23,0.13:0.73,1
赤砂の杖(スキル命中1),絶縁4,元素熟知+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),117408,35529,38,9.87,1.52,3105,0,2.024,0.3,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.80:1.50,0.00:1.00,1
護摩(HP50%以上),絶縁4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),117287,35493,38,9.87,1.52,4078,0,1.558,0.3,0.608,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.55:1.78,0.50:0.00,1
和璞鳶,絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),117027,38062,42,10.15,2.038,3341,0,2.1807,0.12,1.2812,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.67:1.33,0.40:0.21,1
和璞鳶,絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),117027,38062,42,10.15,2.038,3341,0,2.1807,0.12,1.2812,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.67:1.33,0.08:0.83,1
草薙の稲光,絶縁4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),116821,33973,36,9.73,2.371,3589,0,2.11115,0.3,0.9484,0.86275,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.56:1.11,0.19:0.61,1
草薙の稲光,絶縁4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),116817,33972,36,9.73,2.371,3589,0,2.11115,0.3,0.9484,0.86275,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.55:1.12,0.50:0.00,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),116734,35325,38,9.87,1.52,3841,0,1.558,0.3,0.608,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),116734,35325,38,9.87,1.52,3841,0,1.558,0.3,0.608,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.74:1.48,0.01:0.98,1
草薙の稲光,絶縁4,元チャ+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),116553,35270,38,9.87,2.889,3975,0,2.91385,0.3,1.6216,0.99225,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.40:0.80,0.35:0.30,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),116506,33881,36,9.73,2.889,2845,0,2.91385,0.3,1.6216,0.99225,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.56:1.11,0.19:0.61,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),116502,33880,36,9.73,2.889,2845,0,2.91385,0.3,1.6216,0.99225,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.55:1.12,0.50:0.00,1
護摩(HP50%以上),絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),116488,37887,42,10.15,2.038,3197,0,2.0607,0,1.2812,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.72:1.44,0.36:0.28,1
赤砂の杖(スキル命中1),絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),116389,37854,42,10.15,2.038,2956,0,2.0607,0,1.2812,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.78:1.55,0.29:0.43,1
赤砂の杖(スキル命中1),絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),116317,37831,42,10.15,2.038,2956,0,2.0607,0,1.2812,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.80:1.50,0.00:1.00,1
ひれ長(R5),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),116266,37815,42,10.15,1.52,3627,0,2.396,0,1.074,1.322,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.56:1.11,0.19:0.61,1
ひれ長(R5),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),116262,37813,42,10.15,1.52,3627,0,2.396,0,1.074,1.322,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.55:1.12,0.50:0.00,1
和璞鳶,絶縁4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),116252,35179,38,9.87,1.52,4283,0,2.144,0.42,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.51:1.02,0.24:0.52,1
漁獲(R5),絶縁4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),116068,35124,38,9.87,2.497,3312,0,2.51305,0.3,0.9988,1.21425,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.62:1.23,0.45:0.11,1
漁獲(R5),絶縁4,元チャ+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),116068,35124,38,9.87,2.497,3312,0,2.51305,0.3,0.9988,1.21425,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.62:1.23,0.13:0.73,1
死闘の槍(R5、敵2以上),絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),116065,37749,42,10.15,2.038,3103,0,2.0607,0,1.2812,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵2以上),絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),116065,37749,42,10.15,2.038,3103,0,2.0607,0,1.2812,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.74:1.48,0.01:0.98,1
死闘の槍(R5、敵1のみ),絶縁4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),116057,35121,38,9.87,1.52,3230,0,2.024,0.3,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵1のみ),絶縁4,元素熟知+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),116057,35121,38,9.87,1.52,3230,0,2.024,0.3,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.74:1.48,0.01:0.98,1
漁獲(R5),絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),115798,35042,38,9.87,2.497,2917,0,2.97905,0.3,1.4648,1.21425,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.62:1.23,0.45:0.11,1
漁獲(R5),絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),115798,35042,38,9.87,2.497,2917,0,2.97905,0.3,1.4648,1.21425,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.62:1.23,0.13:0.73,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),115637,33629,36,9.73,2.038,2540,0,2.3607,0.3,1.2812,0.7795,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),115637,33629,36,9.73,2.038,2540,0,2.3607,0.3,1.2812,0.7795,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.74:1.48,0.01:0.98,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),115566,37587,42,10.15,1.52,3472,0,1.724,0,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),115566,37587,42,10.15,1.52,3472,0,1.724,0,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.74:1.48,0.01:0.98,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),115449,34936,38,9.87,2.038,3598,0,2.3607,0.3,1.2812,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.58:1.17,0.17:0.67,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),115423,34929,38,9.87,2.038,3230,0,2.0607,0,1.2812,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),115423,34929,38,9.87,2.038,3230,0,2.0607,0,1.2812,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.74:1.48,0.01:0.98,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),115423,34929,38,9.87,2.038,3230,0,2.0607,0,1.2812,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),115423,34929,38,9.87,2.038,3230,0,2.0607,0,1.2812,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.74:1.48,0.01:0.98,1
赤砂の杖(スキル命中1),絶縁4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),115395,33558,36,9.73,1.52,2675,0,2.024,0.3,1.074,0.65,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.78:1.55,0.29:0.43,1
赤砂の杖(スキル命中1),絶縁4,攻撃%+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),115325,33538,36,9.73,1.52,2675,0,2.024,0.3,1.074,0.65,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.80:1.50,0.00:1.00,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),115201,34862,38,9.87,2.889,3535,0,2.61385,0,1.6216,0.99225,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.56:1.11,0.19:0.61,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),115201,34862,38,9.87,2.889,3535,0,2.61385,0,1.6216,0.99225,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.56:1.11,0.19:0.61,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),115197,34860,38,9.87,2.889,3535,0,2.61385,0,1.6216,0.99225,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.55:1.12,0.50:0.00,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),115197,34860,38,9.87,2.889,3535,0,2.61385,0,1.6216,0.99225,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.55:1.12,0.50:0.00,1
和璞鳶,絶縁4,元チャ+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),114916,33419,36,9.73,2.038,3122,0,2.0147,0.42,0.8152001,0.7795,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.67:1.33,0.40:0.21,1
和璞鳶,絶縁4,元チャ+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),114916,33419,36,9.73,2.038,3122,0,2.0147,0.42,0.8152001,0.7795,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.67:1.33,0.08:0.83,1
護摩(HP50%以上),絶縁4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),114712,34713,38,9.87,1.52,4078,0,2.024,0.3,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.55:1.16,0.50:0.00,1
赤砂の杖(スキル命中1),絶縁4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),114675,34702,38,9.87,1.52,3775,0,2.024,0.3,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.62:1.24,0.13:0.74,1
草薙の稲光,絶縁4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),114654,34696,38,9.87,2.371,4279,0,2.57715,0.3,1.4144,0.86275,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.40:0.80,0.35:0.30,1
護摩(HP50%以上),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),114571,37263,42,10.15,1.52,3638,0,1.724,0,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.55:1.78,0.50:0.00,1
和璞鳶,絶縁4,元チャ+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),114544,34663,38,9.87,2.038,3812,0,2.4807,0.42,1.2812,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.51:1.02,0.24:0.52,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),114523,34656,38,9.87,1.52,3967,0,2.024,0.3,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.58:1.17,0.17:0.67,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),114449,34634,38,9.87,1.52,3598,0,1.724,0,1.074,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),114449,34634,38,9.87,1.52,3598,0,1.724,0,1.074,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.74:1.48,0.01:0.98,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),114449,34634,38,9.87,1.52,3598,0,1.724,0,1.074,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),114449,34634,38,9.87,1.52,3598,0,1.724,0,1.074,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.74:1.48,0.01:0.98,1
護摩(HP50%以上),絶縁4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),114374,33261,36,9.73,1.52,3388,0,1.558,0.3,0.608,0.65,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
ひれ長(R5),絶縁4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),114352,33255,36,9.73,1.52,3383,0,2.23,0.3,0.608,1.322,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.56:1.11,0.19:0.61,1
ひれ長(R5),絶縁4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),114347,33254,36,9.73,1.52,3383,0,2.23,0.3,0.608,1.322,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.55:1.12,0.50:0.00,1
護摩(HP50%以上),絶縁4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),114262,33229,36,9.73,1.52,2948,0,2.024,0.3,1.074,0.65,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),114093,37108,42,10.15,2.038,3598,0,1.5947,0,0.8152001,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),114093,37108,42,10.15,2.038,3598,0,1.5947,0,0.8152001,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.74:1.48,0.01:0.98,1
和璞鳶,ファントム4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ+ベネット(西風、旧貴族),114084,33177,36,9.73,1.32,3122,0,1.734,0.47,0.994,0.27,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.85:1.69,0.22:0.57,1
和璞鳶,絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),114083,34523,38,9.87,1.52,3812,0,1.844,0.12,1.074,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.67:1.33,0.40:0.21,1
和璞鳶,絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),114083,34523,38,9.87,1.52,3812,0,1.844,0.12,1.074,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.67:1.33,0.08:0.83,1
和璞鳶,絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),114083,34523,38,9.87,1.52,3812,0,1.844,0.12,1.074,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.67:1.33,0.40:0.21,1
和璞鳶,絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),114083,34523,38,9.87,1.52,3812,0,1.844,0.12,1.074,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.67:1.33,0.08:0.83,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),114058,33169,36,9.73,2.038,2908,0,1.8947,0.3,0.8152001,0.7795,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),114058,33169,36,9.73,2.038,2908,0,1.8947,0.3,0.8152001,0.7795,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.74:1.48,0.01:0.98,1
草薙の稲光,絶縁4,元チャ+攻撃%+攻撃%,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),114050,34513,38,9.87,2.889,4416,0,2.44785,0.3,1.1556,0.99225,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.40:0.80,0.35:0.30,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),113996,34497,38,9.87,2.889,3535,0,2.51385,0.3,1.2216,0.99225,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.56:1.11,0.19:0.61,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),113992,34496,38,9.87,2.889,3535,0,2.51385,0.3,1.2216,0.99225,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.55:1.12,0.50:0.00,1
和璞鳶,絶縁4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),113968,37067,42,10.15,2.038,3812,0,1.7147,0.12,0.8152001,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.67:1.33,0.40:0.21,1
和璞鳶,絶縁4,元チャ+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),113968,37067,42,10.15,2.038,3812,0,1.7147,0.12,0.8152001,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.67:1.33,0.08:0.83,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),113967,33143,36,9.73,1.52,2782,0,2.024,0.3,1.074,0.65,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),113967,33143,36,9.73,1.52,2782,0,2.024,0.3,1.074,0.65,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.74:1.48,0.01:0.98,1
護摩(HP50%以上),絶縁4,元チャ+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),113717,34412,38,9.87,2.038,3638,0,2.3607,0.3,1.2812,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.55:1.16,0.50:0.00,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),113628,34385,38,9.87,2.038,3230,0,1.9607,0.3,0.8812001,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),113628,34385,38,9.87,2.038,3230,0,1.9607,0.3,0.8812001,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.74:1.48,0.01:0.98,1
赤砂の杖(スキル命中1),絶縁4,元チャ+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),113615,34382,38,9.87,2.038,3365,0,2.3607,0.3,1.2812,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.62:1.24,0.13:0.74,1
ひれ長(R5),絶縁4,攻撃%+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),113602,33037,36,9.73,1.52,2937,0,2.696,0.3,1.074,1.322,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.56:1.11,0.19:0.61,1
