武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,熟知,率ダメ,サブステ,スコア
黒岩完凸(平均),火魔女4(1),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),106103.6,2983,187,0.81:1.67,0.70:0.00,1.4
赤角石塵滅砕,火魔女4(1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),106092,2751.16,0,0.81:2.00,0.70:0.00,1.4
葦海の標(1),ファントム4,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),106021.4,1985.4,287,1.00:2.06,0.23:0.94,1.4
雨裁,金メッキ4(同元素2),元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),106011.1,2918.04,482,0.69:1.37,0.26:0.87,1.4
雨裁,金メッキ4(同元素2),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),106011.1,2918.04,482,0.69:1.37,0.58:0.25,1.4
赤角石塵滅砕,火魔女+楽団,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105992.9,2751.16,267,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,火魔女+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105992.9,2751.16,267,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,火魔女+楽園,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105992.9,2751.16,267,0.81:2.00,0.70:0.00,1.4
葦海の標(1),火魔女4(1),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105957.3,3057.9,0,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女4(1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105957.3,3057.9,0,0.85:1.70,0.41:0.58,1.4
赤角石塵滅砕,ファントム4,元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),105927.4,1695.16,287,0.93:1.86,0.46:0.48,1.4
葦海の標(1),火魔女+楽団,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105858.4,3057.9,267,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女+楽団,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105858.4,3057.9,267,0.85:1.70,0.41:0.58,1.4
葦海の標(1),火魔女+金メッキ,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105858.4,3057.9,267,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105858.4,3057.9,267,0.85:1.70,0.41:0.58,1.4
葦海の標(1),火魔女+楽園,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105858.4,3057.9,267,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女+楽園,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105858.4,3057.9,267,0.85:1.70,0.41:0.58,1.4
葦海の標(1),金メッキ4(同元素3),元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105846.2,3440.1,267,0.70:1.39,0.25:0.89,1.4
葦海の標(1),火魔女4(1),元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105827.2,3057.9,374,0.70:1.39,0.25:0.89,1.4
赤角石塵滅砕,楽団+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105698.7,2751.16,347,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,楽園+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105698.7,2751.16,347,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,金メッキ4(同元素0),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),105681.1,1695.16,330,0.81:2.00,0.70:0.00,1.4
黒岩完凸(平均),ファントム4,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105666.4,2983,374,0.85:1.70,0.38:0.64,1.4
赤角石塵滅砕,金メッキ4(同元素3),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105661,3105.64,80,0.91:1.81,0.49:0.43,1.4
裁断,金メッキ4(同元素0),元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105644.3,3195.84,417,0.64:1.28,0.31:0.78,1.4
葦海の標(1),楽団+金メッキ,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105564.6,3057.9,347,0.85:1.70,0.10:1.20,1.4
葦海の標(1),楽団+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105564.6,3057.9,347,0.85:1.70,0.41:0.58,1.4
葦海の標(1),楽園+金メッキ,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105564.6,3057.9,347,0.85:1.70,0.10:1.20,1.4
葦海の標(1),楽園+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105564.6,3057.9,347,0.85:1.70,0.41:0.58,1.4
黒岩完凸(平均),金メッキ4(同元素0),元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105457.8,2983,417,0.82:1.65,0.40:0.60,1.4
黒岩完凸(平均),金メッキ4(同元素0),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105442.1,2983,417,0.81:1.67,0.70:0.00,1.4
葦海の標(1),ファントム4,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105410.6,3057.9,0,1.00:2.06,0.23:0.94,1.4
赤角石塵滅砕,金メッキ4(同元素1),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),105388.5,1813.32,280,0.91:1.81,0.49:0.43,1.4
雨裁,火魔女+楽団,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105374.4,2690.68,245,0.69:1.37,0.26:0.87,1.4
雨裁,火魔女+楽団,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105374.4,2690.68,245,0.69:1.37,0.58:0.25,1.4
雨裁,火魔女+金メッキ,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105374.4,2690.68,245,0.69:1.37,0.26:0.87,1.4
雨裁,火魔女+金メッキ,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105374.4,2690.68,245,0.69:1.37,0.58:0.25,1.4
雨裁,火魔女+楽園,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105374.4,2690.68,245,0.69:1.37,0.26:0.87,1.4
雨裁,火魔女+楽園,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105374.4,2690.68,245,0.69:1.37,0.58:0.25,1.4
裁断,金メッキ4(同元素1),元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105161.8,3332.48,367,0.80:1.59,0.15:1.09,1.4
裁断,金メッキ4(同元素1),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105161.8,3332.48,367,0.80:1.59,0.47:0.47,1.4
雨裁,火魔女4(1),元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105133.5,2690.68,352,0.53:1.06,0.42:0.56,1.4
葦海の標(1),楽団+金メッキ,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105099.2,3057.9,347,0.70:1.39,0.25:0.89,1.4
葦海の標(1),楽園+金メッキ,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105099.2,3057.9,347,0.70:1.39,0.25:0.89,1.4
雨裁,金メッキ4(同元素3),元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105081.4,3031.72,432,0.69:1.37,0.26:0.87,1.4
雨裁,金メッキ4(同元素3),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),105081.4,3031.72,432,0.69:1.37,0.58:0.25,1.4
赤角石塵滅砕,火魔女+楽団,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),104988.5,2751.16,267,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,火魔女+金メッキ,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),104988.5,2751.16,267,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,火魔女+楽園,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),104988.5,2751.16,267,0.75:1.50,0.64:0.12,1.4
裁断,金メッキ4(同元素2),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),104938.3,3469.12,130,0.80:1.59,0.15:1.09,1.4
裁断,金メッキ4(同元素2),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),104938.3,3469.12,130,0.80:1.59,0.47:0.47,1.4
黒岩完凸(平均),金メッキ4(同元素0),元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),104937.8,2983,417,0.67:1.34,0.56:0.28,1.4
赤角石塵滅砕,金メッキ4(同元素3),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),104923.8,3105.64,80,0.81:2.00,0.70:0.00,1.4
葦海の標(1),金メッキ4(同元素3),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),104850.4,3440.1,80,0.85:1.70,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素3),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),104850.4,3440.1,80,0.85:1.70,0.41:0.58,1.4
赤角石塵滅砕,金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),104653.2,1813.32,280,0.81:2.00,0.70:0.00,1.4
裁断,金メッキ4(同元素1),元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),104619,3332.48,367,0.64:1.28,0.31:0.78,1.4
葦海の標(1),金メッキ4(同元素2),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),104466.3,2240.2,230,0.85:1.70,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素2),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),104466.3,2240.2,230,0.85:1.70,0.41:0.58,1.4
雨裁,ファントム4,元チャ+元素熟知+会心率,フリーナ(フル)+閑雲+万葉,104400.1,1480.28,352,0.87:1.73,0.08:1.23,1.4
雨裁,ファントム4,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲+万葉,104400.1,1480.28,352,0.87:1.73,0.40:0.61,1.4
雨裁,ファントム4,元チャ+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),104222.1,1642.68,452,0.87:1.73,0.08:1.23,1.4
雨裁,ファントム4,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),104222.1,1642.68,452,0.87:1.73,0.40:0.61,1.4
葦海の標(1),金メッキ4(同元素0),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲+万葉,104217.3,1803.4,230,0.85:1.70,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素0),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲+万葉,104217.3,1803.4,230,0.85:1.70,0.41:0.58,1.4
裁断,火魔女4(1),元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),104186,3195.84,187,0.64:1.28,0.31:0.78,1.4
螭龍の剣(バフ無し),金メッキ4(同元素0),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),104062,2690.68,230,0.82:1.65,0.13:1.15,1.4
螭龍の剣(バフ無し),金メッキ4(同元素0),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),104062,2690.68,230,0.82:1.65,0.44:0.53,1.4
黒岩完凸(平均),金メッキ4(同元素1),元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),104061.4,3096.68,367,0.82:1.65,0.40:0.60,1.4
赤角石塵滅砕,金メッキ4(同元素0),元チャ+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),104057,3144.464,230,0.91:1.81,0.49:0.43,1.4
黒岩完凸(平均),金メッキ4(同元素1),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),104045.9,3096.68,367,0.81:1.67,0.70:0.00,1.4
赤角石塵滅砕,金メッキ4(同元素0),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲+万葉,104030.3,1526.36,230,0.91:1.81,0.49:0.43,1.4
黒岩完凸(効果無し),金メッキ4(同元素0),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),104025.6,2690.68,230,0.82:1.65,0.40:0.60,1.4
黒岩完凸(効果無し),金メッキ4(同元素0),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),104010.1,2690.68,230,0.81:1.67,0.70:0.00,1.4
裁断,ファントム4,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),103971.4,2106.84,287,0.98:1.95,0.29:0.83,1.4
葦海の標(1),火魔女+楽団,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),103939.7,3057.9,267,0.70:1.39,0.25:0.89,1.4
葦海の標(1),火魔女+金メッキ,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),103939.7,3057.9,267,0.70:1.39,0.25:0.89,1.4
葦海の標(1),火魔女+楽園,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),103939.7,3057.9,267,0.70:1.39,0.25:0.89,1.4
葦海の標(1),ファントム4,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),103911.8,1985.4,100,1.00:2.06,0.23:0.94,1.4
赤角石塵滅砕,火魔女+楽団,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),103817,2751.16,80,0.91:1.81,0.49:0.43,1.4
赤角石塵滅砕,火魔女+金メッキ,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),103817,2751.16,80,0.91:1.81,0.49:0.43,1.4
赤角石塵滅砕,火魔女+楽園,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),103817,2751.16,80,0.91:1.81,0.49:0.43,1.4
裁断,ファントム4,元チャ+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),103787,2106.84,287,1.00:1.90,0.00:1.40,1.4
赤角石塵滅砕,金メッキ4(同元素0),元チャ+元素バフ+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),103781.5,3144.464,230,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,金メッキ4(同元素0),元チャ+元素バフ+会心率,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),103732.5,2919.96,330,0.91:1.81,0.49:0.43,1.4
赤角石塵滅砕,金メッキ4(同元素2),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),103716.5,1931.48,230,0.91:1.81,0.49:0.43,1.4
雨裁,火魔女+楽団,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),103714.3,2690.68,432,0.69:1.37,0.26:0.87,1.4
雨裁,火魔女+楽団,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),103714.3,2690.68,432,0.69:1.37,0.58:0.25,1.4
雨裁,火魔女+金メッキ,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),103714.3,2690.68,432,0.69:1.37,0.26:0.87,1.4
雨裁,火魔女+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),103714.3,2690.68,432,0.69:1.37,0.58:0.25,1.4
雨裁,火魔女+楽園,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),103714.3,2690.68,432,0.69:1.37,0.26:0.87,1.4
雨裁,火魔女+楽園,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),103714.3,2690.68,432,0.69:1.37,0.58:0.25,1.4
裁断,金メッキ4(同元素2),元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),103667,3469.12,317,0.80:1.59,0.15:1.09,1.4
裁断,金メッキ4(同元素2),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),103667,3469.12,317,0.80:1.59,0.47:0.47,1.4
黒岩完凸(平均),金メッキ4(同元素1),元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),103548.3,3096.68,367,0.67:1.34,0.56:0.28,1.4
黒岩完凸(平均),火魔女4(1),元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),103489.2,2983,187,0.67:1.34,0.56:0.28,1.4
黒岩完凸(平均),金メッキ4(同元素2),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),103488,3210.36,130,0.82:1.65,0.40:0.60,1.4
黒岩完凸(平均),金メッキ4(同元素2),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),103472.6,3210.36,130,0.81:1.67,0.70:0.00,1.4
